ID_transcript	Chr	Origin	Start	End	Strand	ID_Gene	Class_code	Exons	Length	GC	CPC2	CPAT	FEELnc	SwissProt	Pfam	ORF.80	ORF.100	ORF.120	RNAcentral_rRNA	RNAcentral_tRNA	RNAcentral_snRNA	RNAcentral_snoRNA	miRBase	PmiREN	CANTATAdb	PLncDB	GreeNC	Ns	CGAT	Significance_level	ID
MSTRG.19308.1	chr09	StringTie	15589859	15591723	+	MSTRG.19308	i	2	263	42.9657794676806	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2822
MSTRG.19309.4	chr09	StringTie	15608539	15609311	+	MSTRG.19309	u	2	634	36.5930599369085	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2823
MSTRG.19310.3	chr09	StringTie	15717868	15720468	+	MSTRG.19310	u	4	780	35.1282051282051	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2826
MSTRG.19314.4	chr09	StringTie	15723989	15726435	-	MSTRG.19314	u	6	1016	41.0433070866142	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2830
MSTRG.19315.1	chr09	StringTie	15862261	15863597	-	MSTRG.19315	u	2	504	31.3492063492063	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2835
MSTRG.19321.17	chr09	StringTie	15835745	15836745	+	MSTRG.19321	o	2	757	38.5733157199472	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2836
MSTRG.19324.1	chr09	StringTie	16145291	16148067	+	MSTRG.19324	u	2	220	44.0909090909091	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC2837
MSTRG.19326.1	chr09	StringTie	16082467	16083924	+	MSTRG.19326	u	2	379	36.1477572559367	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2838
MSTRG.19334.1	chr09	StringTie	16478140	16478894	-	MSTRG.19334	u	1	755	41.5894039735099	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC2839
MSTRG.19335.1	chr09	StringTie	16451721	16454025	+	MSTRG.19335	u	2	981	37.4108053007136	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2840
MSTRG.19338.1	chr09	StringTie	16573097	16574495	+	MSTRG.19338	u	3	691	43.1259044862518	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2842
MSTRG.19339.1	chr09	StringTie	16570717	16572263	-	MSTRG.19339	u	2	1433	44.3126308443824	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2844
MSTRG.19340.1	chr09	StringTie	16693481	16695785	-	MSTRG.19340	u	3	210	36.6666666666667	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2848
MSTRG.19345.1	chr09	StringTie	16865797	16866131	+	MSTRG.19345	u	2	253	37.9446640316206	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	LSI-LNC2849
MSTRG.19349.1	chr09	StringTie	16728706	16730456	+	MSTRG.19349	i	2	529	41.5879017013233	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2850
MSTRG.19350.1	chr09	StringTie	16958954	16960331	+	MSTRG.19350	u	2	332	42.7710843373494	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2851
MSTRG.19351.1	chr09	StringTie	17162909	17163604	-	MSTRG.19351	u	4	235	40.4255319148936	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2852
MSTRG.19353.1	chr09	StringTie	16864095	16864853	+	MSTRG.19353	x	2	227	42.7312775330396	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2853
MSTRG.19355.1	chr09	StringTie	17300653	17300920	-	MSTRG.19355	u	1	268	31.7164179104478	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2854
MSTRG.19358.1	chr09	StringTie	17397343	17397549	+	MSTRG.19358	u	1	207	30.9178743961353	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC2855
MSTRG.19360.3	chr09	StringTie	17105681	17117014	-	MSTRG.19360	o	5	1328	40.8885542168675	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2858
MSTRG.19361.1	chr09	StringTie	17472801	17477371	+	MSTRG.19361	u	2	413	41.8886198547215	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC2862
MSTRG.19364.1	chr09	StringTie	17327885	17328103	-	MSTRG.19364	u	1	219	33.7899543378995	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2863
MSTRG.19367.1	chr09	StringTie	17508277	17510539	-	MSTRG.19367	o	3	887	35.0620067643743	NC	NC	NC	NC	C	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Medium	LSI-LNC2864
MSTRG.19368.1	chr09	StringTie	17183937	17186203	-	MSTRG.19368	u	2	265	46.7924528301887	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2865
MSTRG.19369.1	chr09	StringTie	17186131	17186833	+	MSTRG.19369	x	2	610	38.6885245901639	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC2866
MSTRG.19374.1	chr09	StringTie	17637071	17637896	+	MSTRG.19374	u	2	749	39.652870493992	C	NC	C	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Low	LSI-LNC2867
MSTRG.19377.1	chr09	StringTie	17616913	17617356	+	MSTRG.19377	i	2	287	19.1637630662021	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2868
MSTRG.19378.1	chr09	StringTie	17660898	17662210	+	MSTRG.19378	u	2	201	42.2885572139303	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	LSI-LNC2869
MSTRG.19384.1	chr09	StringTie	17788564	17790125	+	MSTRG.19384	u	2	714	42.436974789916	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC2870
MSTRG.19395.1	chr09	StringTie	18025348	18025716	+	MSTRG.19395	u	1	369	44.4444444444444	NC	NC	NC	NC	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC2871
MSTRG.194.1	chr00	StringTie	3421035	3421485	+	MSTRG.194	u	1	451	40.1330376940133	NC	C	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Medium	LSI-LNC2872
MSTRG.19405.1	chr09	StringTie	18259976	18260810	-	MSTRG.19405	x	1	835	40.5988023952096	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2873
MSTRG.19414.1	chr09	StringTie	18273868	18274702	-	MSTRG.19414	x	1	835	40.5988023952096	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2874
MSTRG.19417.1	chr09	StringTie	18426190	18429635	-	MSTRG.19417	x	1	3446	43.2095182820662	C	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC2875
MSTRG.19424.1	chr09	StringTie	18465290	18468805	-	MSTRG.19424	x	2	306	46.078431372549	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC2876
MSTRG.19426.1	chr09	StringTie	18484246	18484533	-	MSTRG.19426	u	1	288	51.3888888888889	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2877
MSTRG.19428.1	chr09	StringTie	18538601	18539131	+	MSTRG.19428	u	1	531	34.2749529190207	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2878
MSTRG.19436.1	chr09	StringTie	18741502	18742290	-	MSTRG.19436	u	2	284	55.2816901408451	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2879
MSTRG.19437.1	chr09	StringTie	18799315	18799852	-	MSTRG.19437	u	2	252	35.7142857142857	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2880
MSTRG.19440.1	chr09	StringTie	18917148	18918327	-	MSTRG.19440	u	2	724	44.060773480663	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	High	LSI-LNC2881
MSTRG.19444.1	chr09	StringTie	18843126	18846073	+	MSTRG.19444	x	2	530	37.5471698113208	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2882
MSTRG.19447.1	chr09	StringTie	18905151	18906374	-	MSTRG.19447	u	1	1224	30.3104575163399	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2883
MSTRG.19461.1	chr09	StringTie	19121998	19122528	+	MSTRG.19461	x	1	531	39.3596986817326	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2884
MSTRG.19468.1	chr09	StringTie	19212040	19213030	+	MSTRG.19468	u	1	991	35.3178607467205	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC2885
MSTRG.19483.1	chr09	StringTie	19256544	19256830	+	MSTRG.19483	x	1	287	40.418118466899	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2886
MSTRG.19484.2	chr09	StringTie	19311025	19313082	-	MSTRG.19484	u	2	344	43.6046511627907	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2888
MSTRG.19486.1	chr09	StringTie	19290279	19291128	-	MSTRG.19486	i	2	351	40.4558404558405	NC	NC	NC	C	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Medium	LSI-LNC2890
MSTRG.19488.1	chr09	StringTie	19432614	19432956	-	MSTRG.19488	u	1	343	27.6967930029155	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2891
MSTRG.19489.2	chr09	StringTie	19465917	19468510	-	MSTRG.19489	u	3	964	37.2406639004149	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2893
MSTRG.19492.7	chr09	StringTie	19389232	19390966	-	MSTRG.19492	u	3	710	40.9859154929577	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	LSI-LNC2895
MSTRG.19493.1	chr09	StringTie	19366142	19367725	-	MSTRG.19493	i	4	276	35.8695652173913	NC	NC	C	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC2896
MSTRG.19496.1	chr09	StringTie	19536635	19537805	+	MSTRG.19496	u	2	1072	29.7574626865672	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2897
MSTRG.19497.1	chr09	StringTie	19572671	19573033	+	MSTRG.19497	u	1	363	53.4435261707989	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2900
MSTRG.19499.1	chr09	StringTie	19425800	19430367	+	MSTRG.19499	x	3	777	39.8970398970399	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2901
MSTRG.19501.5	chr09	StringTie	19618919	19623234	+	MSTRG.19501	o	4	1357	44.8784082535004	C	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Medium	LSI-LNC2908
MSTRG.19505.1	chr09	StringTie	19677632	19678549	+	MSTRG.19505	x	1	918	45.9694989106754	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2909
MSTRG.19511.2	chr09	StringTie	20016690	20017393	+	MSTRG.19511	o	2	671	44.5603576751118	NC	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC2910
MSTRG.19512.1	chr09	StringTie	19924859	19925461	+	MSTRG.19512	u	1	603	42.7860696517413	NC	C	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Medium	LSI-LNC2911
MSTRG.19514.1	chr09	StringTie	19926852	19927409	+	MSTRG.19514	u	1	558	37.8136200716846	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC2912
MSTRG.19516.1	chr09	StringTie	19943177	19943800	+	MSTRG.19516	u	1	624	37.0192307692308	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	High	LSI-LNC2913
MSTRG.19521.1	chr09	StringTie	19932343	19934052	+	MSTRG.19521	u	4	489	38.241308793456	NC	NC	C	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Medium	LSI-LNC2914
MSTRG.19523.2	chr09	StringTie	19757596	19759716	+	MSTRG.19523	x	2	1942	50.4119464469619	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC2916
MSTRG.19525.1	chr09	StringTie	19842754	19845849	-	MSTRG.19525	u	2	840	36.5476190476191	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2917
MSTRG.19527.1	chr09	StringTie	20118569	20118993	-	MSTRG.19527	u	1	425	44.2352941176471	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC2918
MSTRG.19529.1	chr09	StringTie	19741328	19742118	+	MSTRG.19529	u	1	791	38.4323640960809	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2919
MSTRG.19532.1	chr09	StringTie	19974016	19974626	-	MSTRG.19532	u	1	611	34.860883797054	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	High	LSI-LNC2920
MSTRG.19549.4	chr09	StringTie	20356014	20357305	-	MSTRG.19549	o	2	866	38.568129330254	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC2921
MSTRG.19551.1	chr09	StringTie	20418202	20418745	+	MSTRG.19551	u	1	544	37.5	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	LSI-LNC2923
MSTRG.19557.1	chr09	StringTie	20527417	20532545	+	MSTRG.19557	u	4	1140	35.7017543859649	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	LSI-LNC2924
MSTRG.19560.1	chr09	StringTie	20581760	20584856	+	MSTRG.19560	x	2	3004	43.0093209054594	NC	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2926
MSTRG.19565.1	chr09	StringTie	20474442	20474726	+	MSTRG.19565	i	2	204	38.7254901960784	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2928
MSTRG.19566.1	chr09	StringTie	20488036	20492380	-	MSTRG.19566	i	3	750	43.8666666666667	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC2929
MSTRG.19582.2	chr09	StringTie	20801304	20803628	-	MSTRG.19582	u	4	1016	40.3543307086614	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC2930
MSTRG.196.1	chr00	StringTie	2924802	2927424	-	MSTRG.196	i	2	784	37.7551020408163	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2931
MSTRG.19616.2	chr09	StringTie	21159808	21161833	+	MSTRG.19616	x	3	1795	43.4540389972145	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC2933
MSTRG.19623.1	chr09	StringTie	21295495	21296767	+	MSTRG.19623	o	2	1203	42.643391521197	C	C	NC	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC2934
MSTRG.19624.1	chr09	StringTie	21303634	21306207	-	MSTRG.19624	u	1	2574	37.6845376845377	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	LSI-LNC2935
MSTRG.19625.1	chr09	StringTie	21304707	21306357	+	MSTRG.19625	u	2	1567	35.6732610082961	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	LSI-LNC2940
MSTRG.19636.1	chr09	StringTie	21441281	21443427	-	MSTRG.19636	u	2	683	41.7276720351391	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2941
MSTRG.19647.1	chr09	StringTie	21617960	21618375	-	MSTRG.19647	u	1	416	31.9711538461538	NC	NC	NC	NC	C	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC2944
MSTRG.19663.1	chr09	StringTie	21789160	21789533	+	MSTRG.19663	u	3	224	47.3214285714286	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2945
MSTRG.19669.1	chr09	StringTie	21838262	21838656	-	MSTRG.19669	i	1	395	27.5949367088608	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2946
MSTRG.19680.1	chr09	StringTie	21975581	21976324	+	MSTRG.19680	x	1	744	38.0376344086022	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2947
MSTRG.19685.1	chr09	StringTie	22028591	22029603	+	MSTRG.19685	u	2	466	34.9785407725322	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	LSI-LNC2948
MSTRG.19706.1	chr09	StringTie	22265891	22266796	-	MSTRG.19706	u	2	688	40.6976744186046	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	High	LSI-LNC2949
MSTRG.1973.2	chr01	StringTie	14911748	14913907	-	MSTRG.1973	u	2	1267	40.8050513022889	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2950
MSTRG.19732.1	chr09	StringTie	22445702	22450040	-	MSTRG.19732	u	3	1841	39.3807713199348	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	LSI-LNC2951
MSTRG.19736.1	chr09	StringTie	22640493	22649821	+	MSTRG.19736	u	4	410	46.0975609756098	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC2952
MSTRG.19737.1	chr09	StringTie	22645666	22646045	-	MSTRG.19737	u	2	225	44	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2955
MSTRG.19739.1	chr09	StringTie	22622502	22623379	+	MSTRG.19739	u	2	720	21.25	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2956
MSTRG.19752.1	chr09	StringTie	22739420	22746023	-	MSTRG.19752	u	7	626	38.6581469648562	NC	NC	NC	NC	C	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Medium	LSI-LNC2957
MSTRG.19771.1	chr09	StringTie	23095446	23096513	+	MSTRG.19771	u	1	1068	30.1498127340824	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2959
MSTRG.19774.1	chr09	StringTie	23074636	23075551	-	MSTRG.19774	x	2	737	40.5698778833107	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC2960
MSTRG.19778.6	chr09	StringTie	23130068	23132958	+	MSTRG.19778	o	6	2077	40.346653827636	NC	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC2961
MSTRG.1978.1	chr01	StringTie	15009817	15013499	+	MSTRG.1978	u	2	1397	35.5762347888332	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	LSI-LNC2963
MSTRG.19783.1	chr09	StringTie	23101270	23102446	-	MSTRG.19783	x	1	1177	41.036533559898	C	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Medium	LSI-LNC2964
MSTRG.19786.1	chr09	StringTie	23176962	23177945	+	MSTRG.19786	u	2	835	35.688622754491	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC2965
MSTRG.19811.1	chr09	StringTie	23583875	23586534	-	MSTRG.19811	u	2	674	37.5370919881306	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2966
MSTRG.19816.1	chr09	StringTie	23582322	23583004	-	MSTRG.19816	u	4	408	34.8039215686275	NC	NC	C	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	LSI-LNC2967
MSTRG.19821.1	chr09	StringTie	23771996	23775955	+	MSTRG.19821	x	2	1060	42.1698113207547	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2968
MSTRG.1984.1	chr01	StringTie	15068407	15069163	+	MSTRG.1984	i	2	417	43.4052757793765	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC2970
MSTRG.19842.3	chr09	StringTie	23919464	23920805	-	MSTRG.19842	o	2	1174	37.3935264054514	NC	NC	C	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC2971
MSTRG.19849.2	chr09	StringTie	23960424	23964400	+	MSTRG.19849	u	4	1091	35.7470210815765	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC2973
MSTRG.19856.1	chr09	StringTie	24043817	24044152	+	MSTRG.19856	u	1	336	45.2380952380952	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2976
MSTRG.19857.4	chr09	StringTie	24037373	24040085	-	MSTRG.19857	o	3	1506	41.3014608233732	C	NC	C	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	LSI-LNC2977
MSTRG.19859.1	chr09	StringTie	24044619	24045103	+	MSTRG.19859	x	2	272	36.0294117647059	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2979
MSTRG.1987.2	chr01	StringTie	15095399	15098624	+	MSTRG.1987	u	2	642	46.1059190031153	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	LSI-LNC2981
MSTRG.19871.1	chr09	StringTie	24184980	24186048	-	MSTRG.19871	u	2	263	39.5437262357414	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	LSI-LNC2983
MSTRG.19875.1	chr09	StringTie	24256653	24257066	+	MSTRG.19875	u	1	414	33.0917874396135	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	LSI-LNC2984
MSTRG.19876.2	chr09	StringTie	24252693	24254509	+	MSTRG.19876	u	5	601	41.9301164725458	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	LSI-LNC2986
