Specie	Sample	Filter_1	Filter_2	Depth	Mapping_rate	Strandedness
C. melo	SRR17149640	passes the trimming step	not used for transcript reconstruction	22407849/22407849	82.1311%	IU
C. melo	SRR17200224	passes the trimming step	used for transcript reconstruction	20718537/20718537	85.9475%	ISR
C. melo	SRR17200225	passes the trimming step	used for transcript reconstruction	18501966/18501966	85.9314%	ISR
C. melo	SRR17200226	passes the trimming step	used for transcript reconstruction	19337984/19337984	85.5324%	ISR
C. melo	SRR17200227	passes the trimming step	used for transcript reconstruction	22721236/22721236	86.8318%	ISR
C. melo	SRR17200228	passes the trimming step	used for transcript reconstruction	24144022/24144022	86.6634%	ISR
C. melo	SRR17200229	passes the trimming step	used for transcript reconstruction	19926942/19926942	87.279%	ISR
C. melo	SRR17319283	passes the trimming step	not used for transcript reconstruction	20744221/20744221	85.3882%	IU
C. melo	SRR17319284	passes the trimming step	not used for transcript reconstruction	25266335/25266335	84.3292%	IU
C. melo	SRR17319285	passes the trimming step	not used for transcript reconstruction	18793591/18793591	85.1288%	IU
C. melo	SRR17319286	passes the trimming step	not used for transcript reconstruction	25667834/25667834	85.348%	IU
C. melo	SRR17319287	passes the trimming step	not used for transcript reconstruction	19820486/19820486	84.4979%	IU
C. melo	SRR17319288	passes the trimming step	not used for transcript reconstruction	18747233/18747233	85.2034%	IU
C. melo	SRR17319289	passes the trimming step	not used for transcript reconstruction	22033432/22033432	84.8239%	IU
C. melo	SRR17319290	passes the trimming step	not used for transcript reconstruction	29013194/29013194	85.7536%	IU
C. melo	SRR17319291	passes the trimming step	not used for transcript reconstruction	25226115/25226115	85.8146%	IU
C. melo	SRR17319292	passes the trimming step	not used for transcript reconstruction	24168957/24168957	85.7041%	IU
C. melo	SRR17319293	passes the trimming step	not used for transcript reconstruction	20690155/20690155	84.5593%	IU
C. melo	SRR17319294	passes the trimming step	not used for transcript reconstruction	27184345/27184345	84.5612%	IU
C. melo	SRR17319295	passes the trimming step	not used for transcript reconstruction	22613912/22613912	84.6288%	IU
C. melo	SRR17319296	passes the trimming step	not used for transcript reconstruction	25786498/25786498	85.7123%	IU
C. melo	SRR17319297	passes the trimming step	not used for transcript reconstruction	28188201/28188201	85.2354%	IU
C. melo	SRR17319298	passes the trimming step	not used for transcript reconstruction	26138357/26138357	85.8173%	IU
C. melo	SRR17319299	passes the trimming step	not used for transcript reconstruction	28854695/28854695	85.8212%	IU
C. melo	SRR17319300	passes the trimming step	not used for transcript reconstruction	27711254/27711254	84.2282%	IU
C. melo	SRR17319301	passes the trimming step	not used for transcript reconstruction	24798231/24798231	84.0407%	IU
C. melo	SRR17319302	passes the trimming step	not used for transcript reconstruction	29850421/29850421	86.2799%	IU
C. melo	SRR17319303	passes the trimming step	not used for transcript reconstruction	19579169/19579169	85.1606%	IU
C. melo	SRR17319304	passes the trimming step	not used for transcript reconstruction	21926360/21926360	83.175%	IU
C. melo	SRR17319305	passes the trimming step	not used for transcript reconstruction	23374566/23374566	83.5246%	IU
C. melo	SRR17319306	passes the trimming step	not used for transcript reconstruction	23072540/23072540	85.62%	IU
C. melo	SRR17319307	passes the trimming step	not used for transcript reconstruction	23532700/23532700	85.1002%	IU
C. melo	SRR17319308	passes the trimming step	not used for transcript reconstruction	24951113/24951113	85.0844%	IU
C. melo	SRR17319309	passes the trimming step	not used for transcript reconstruction	25938182/25938182	85.3165%	IU
C. melo	SRR17319310	passes the trimming step	not used for transcript reconstruction	24984054/24984054	85.4248%	IU
C. melo	SRR17319311	passes the trimming step	not used for transcript reconstruction	28784876/28784876	84.7088%	IU
C. melo	SRR17319312	passes the trimming step	not used for transcript reconstruction	24782696/24782696	85.028%	IU
C. melo	SRR17541320	passes the trimming step	not used for transcript reconstruction	24463066/24463066	80.547%	IU
C. melo	SRR17541321	passes the trimming step	not used for transcript reconstruction	20664609/20664609	80.5353%	IU
C. melo	SRR17541322	passes the trimming step	not used for transcript reconstruction	20118889/20118889	79.2964%	IU
C. melo	SRR17541323	passes the trimming step	not used for transcript reconstruction	19345863/19345863	81.7758%	IU
C. melo	SRR17541324	passes the trimming step	not used for transcript reconstruction	22630796/22630796	81.6351%	IU
C. melo	SRR17541325	passes the trimming step	not used for transcript reconstruction	21688701/21688701	81.831%	IU
C. melo	SRR17541326	passes the trimming step	not used for transcript reconstruction	21464939/21464939	78.8427%	IU
C. melo	SRR17541327	passes the trimming step	not used for transcript reconstruction	22631542/22631542	78.9898%	IU
C. melo	SRR17541328	passes the trimming step	not used for transcript reconstruction	23192623/23192623	79.1261%	IU
C. melo	SRR17541329	passes the trimming step	not used for transcript reconstruction	22499372/22499372	78.0667%	IU
C. melo	SRR17541330	passes the trimming step	not used for transcript reconstruction	22668137/22668137	80.4358%	IU
C. melo	SRR17541331	passes the trimming step	not used for transcript reconstruction	20461561/20461561	78.9813%	IU
C. melo	SRR17541332	passes the trimming step	not used for transcript reconstruction	21354086/21354086	81.733%	IU
C. melo	SRR17541333	passes the trimming step	not used for transcript reconstruction	23649118/23649118	81.1915%	IU
C. melo	SRR17541334	passes the trimming step	not used for transcript reconstruction	20888287/20888287	82.7184%	IU
C. melo	SRR17541335	passes the trimming step	not used for transcript reconstruction	19338646/19338646	81.4992%	IU
C. melo	SRR17541336	passes the trimming step	not used for transcript reconstruction	21370605/21370605	81.6297%	IU
C. melo	SRR17541337	passes the trimming step	not used for transcript reconstruction	21674240/21674240	81.4477%	IU
C. melo	SRR17541338	passes the trimming step	not used for transcript reconstruction	21121182/21121182	75.994%	IU
C. melo	SRR17541339	passes the trimming step	not used for transcript reconstruction	20712836/20712836	81.7225%	IU
C. melo	SRR17541340	passes the trimming step	not used for transcript reconstruction	20414331/20414331	81.7439%	IU
C. melo	SRR17541341	passes the trimming step	not used for transcript reconstruction	23760324/23760324	83.5885%	IU
C. melo	SRR17541342	passes the trimming step	not used for transcript reconstruction	24818921/24818921	82.7116%	IU
C. melo	SRR17541343	passes the trimming step	not used for transcript reconstruction	22396922/22396922	83.486%	IU
C. melo	SRR17541344	passes the trimming step	not used for transcript reconstruction	24351377/24351377	81.0214%	IU
C. melo	SRR17541345	passes the trimming step	not used for transcript reconstruction	25729260/25729260	81.234%	IU
C. melo	SRR17541346	passes the trimming step	not used for transcript reconstruction	21787791/21787791	82.3422%	IU
C. melo	SRR17541347	passes the trimming step	not used for transcript reconstruction	19179383/19179383	82.6576%	IU
C. melo	SRR17541348	passes the trimming step	not used for transcript reconstruction	20872534/20872534	82.5665%	IU
C. melo	SRR17541349	passes the trimming step	not used for transcript reconstruction	19666774/19666774	82.4205%	IU
C. melo	SRR1777736	passes the trimming step	used for transcript reconstruction	4036574	76.9698%	SR
C. melo	SRR1777737	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1777879	passes the trimming step	not used for transcript reconstruction	41914899	81.8394%	U
C. melo	SRR1777886	passes the trimming step	not used for transcript reconstruction	38486661	74.3412%	U
C. melo	SRR1777894	passes the trimming step	not used for transcript reconstruction	57530641	84.0446%	U
C. melo	SRR1778703	passes the trimming step	not used for transcript reconstruction	52185246	72.5838%	U
C. melo	SRR1778704	passes the trimming step	used for transcript reconstruction	17939408	86.5001%	SR
C. melo	SRR1778705	passes the trimming step	not used for transcript reconstruction	18467045	87.2271%	U
C. melo	SRR1778706	passes the trimming step	used for transcript reconstruction	8596912	86.0202%	SR
C. melo	SRR1778707	passes the trimming step	used for transcript reconstruction	7995215	85.8951%	SR
C. melo	SRR1778804	passes the trimming step	used for transcript reconstruction	8641719	86.8756%	SR
C. melo	SRR1778805	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1778824	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1778868	passes the trimming step	used for transcript reconstruction	8753826	84.1603%	SR
C. melo	SRR1779159	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779166	passes the trimming step	not used for transcript reconstruction	20839404	83.7218%	U
C. melo	SRR1779173	passes the trimming step	used for transcript reconstruction	8342233	67.7041%	SR
C. melo	SRR1779178	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779182	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779184	passes the trimming step	used for transcript reconstruction	8373739	78.3988%	SR
C. melo	SRR1779188	passes the trimming step	used for transcript reconstruction	11065299	80.8066%	SR
C. melo	SRR1779194	passes the trimming step	used for transcript reconstruction	9249957	82.9232%	SR
C. melo	SRR1779199	passes the trimming step	used for transcript reconstruction	6058273	78.4797%	SR
C. melo	SRR1779217	passes the trimming step	used for transcript reconstruction	11194342	79.3642%	SR
C. melo	SRR1779225	passes the trimming step	used for transcript reconstruction	10964656	85.189%	SR
C. melo	SRR1779232	passes the trimming step	not used for transcript reconstruction	14262345	84.5915%	U
C. melo	SRR1779279	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779284	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779291	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779296	passes the trimming step	used for transcript reconstruction	4868859	83.5633%	SR
C. melo	SRR1779300	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779305	passes the trimming step	not used for transcript reconstruction	18943162	83.9977%	U
C. melo	SRR1779312	passes the trimming step	not used for transcript reconstruction	20882907	73.7034%	U
C. melo	SRR1779317	passes the trimming step	not used for transcript reconstruction	15142955	83.5904%	U
C. melo	SRR1779320	passes the trimming step	used for transcript reconstruction	19404179	86.669%	SR
C. melo	SRR1779321	passes the trimming step	not used for transcript reconstruction	21186123	76.1837%	U
C. melo	SRR1779322	passes the trimming step	not used for transcript reconstruction	19275360	84.973%	U
C. melo	SRR1779323	passes the trimming step	not used for transcript reconstruction	15663387	87.0122%	U
C. melo	SRR1779324	passes the trimming step	not used for transcript reconstruction	19183985	87.039%	U
C. melo	SRR1779325	passes the trimming step	not used for transcript reconstruction	16193175	81.8023%	U
C. melo	SRR1779326	passes the trimming step	not used for transcript reconstruction	15088464	84.9884%	U
C. melo	SRR1779327	passes the trimming step	used for transcript reconstruction	8108852	78.6975%	SR
C. melo	SRR1779328	passes the trimming step	used for transcript reconstruction	8623749	85.8564%	SR
C. melo	SRR1779337	passes the trimming step	used for transcript reconstruction	9410459	77.5893%	SR
C. melo	SRR1779343	passes the trimming step	used for transcript reconstruction	19920455	86.9644%	SR
C. melo	SRR1779344	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779346	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779349	passes the trimming step	used for transcript reconstruction	8995460	87.826%	SR
C. melo	SRR1779351	passes the trimming step	used for transcript reconstruction	7241484	86.1722%	SR
C. melo	SRR1779352	passes the trimming step	used for transcript reconstruction	7474938	86.6062%	SR
C. melo	SRR1779354	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779355	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779356	passes the trimming step	used for transcript reconstruction	6785305	87.2003%	SR
C. melo	SRR1779358	passes the trimming step	used for transcript reconstruction	8818406	87.4021%	SR
C. melo	SRR1779359	passes the trimming step	used for transcript reconstruction	6581502	86.6783%	SR
C. melo	SRR1779361	passes the trimming step	used for transcript reconstruction	6237404	88.074%	SR
C. melo	SRR1779365	passes the trimming step	used for transcript reconstruction	5437229	85.5878%	SR
C. melo	SRR1779366	passes the trimming step	used for transcript reconstruction	7619016	85.1379%	SR
C. melo	SRR1779368	passes the trimming step	used for transcript reconstruction	5815274	85.7701%	SR
C. melo	SRR1779372	passes the trimming step	used for transcript reconstruction	3188358	83.893%	SR
C. melo	SRR1779375	passes the trimming step	used for transcript reconstruction	7309728	86.0434%	SR
C. melo	SRR1779377	passes the trimming step	used for transcript reconstruction	6166084	88.0223%	SR
C. melo	SRR1779430	passes the trimming step	used for transcript reconstruction	4789538	87.2649%	SR
C. melo	SRR1779431	passes the trimming step	used for transcript reconstruction	6253812	86.5582%	SR
C. melo	SRR1779432	passes the trimming step	not used for transcript reconstruction	16356153	86.0065%	U
C. melo	SRR1779433	passes the trimming step	used for transcript reconstruction	5295215	85.0609%	SR
C. melo	SRR1779438	passes the trimming step	used for transcript reconstruction	5211068	86.2409%	SR
C. melo	SRR1779441	passes the trimming step	used for transcript reconstruction	6328759	86.4884%	SR
C. melo	SRR1779442	passes the trimming step	used for transcript reconstruction	7220900	87.6877%	SR
C. melo	SRR1779444	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779445	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779448	passes the trimming step	used for transcript reconstruction	3043572	83.1585%	SR
C. melo	SRR1779449	passes the trimming step	not used for transcript reconstruction	17016729	84.2831%	U
C. melo	SRR1779451	passes the trimming step	used for transcript reconstruction	4279741	87.1224%	SR
C. melo	SRR1779452	passes the trimming step	used for transcript reconstruction	6650004	65.2481%	SR
C. melo	SRR1779453	passes the trimming step	used for transcript reconstruction	5975624	86.0249%	SR
C. melo	SRR1779462	passes the trimming step	used for transcript reconstruction	5610123	84.2249%	SR
C. melo	SRR1779464	passes the trimming step	used for transcript reconstruction	6471301	81.634%	SR
C. melo	SRR1779466	passes the trimming step	used for transcript reconstruction	6888206	80.8617%	SR
C. melo	SRR1779485	passes the trimming step	used for transcript reconstruction	8327750	86.45%	SR
C. melo	SRR1779486	passes the trimming step	not used for transcript reconstruction	18685934	86.7108%	U
C. melo	SRR1779487	passes the trimming step	used for transcript reconstruction	8108001	86.9785%	SR
C. melo	SRR1779489	passes the trimming step	used for transcript reconstruction	7475679	80.8237%	SR
C. melo	SRR1779490	passes the trimming step	used for transcript reconstruction	7372261	86.8263%	SR
C. melo	SRR1779491	passes the trimming step	used for transcript reconstruction	6622926	84.7703%	SR
C. melo	SRR1779496	passes the trimming step	used for transcript reconstruction	6274442	77.9979%	SR
C. melo	SRR1779498	passes the trimming step	used for transcript reconstruction	8426786	84.3239%	SR
C. melo	SRR1779499	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779501	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779503	passes the trimming step	used for transcript reconstruction	6180118	86.821%	SR
C. melo	SRR1779504	passes the trimming step	used for transcript reconstruction	5076764	84.2207%	SR
C. melo	SRR1779505	passes the trimming step	used for transcript reconstruction	6304397	87.4451%	SR
C. melo	SRR1779508	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779509	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779510	passes the trimming step	used for transcript reconstruction	7633177	86.4816%	SR
C. melo	SRR1779517	passes the trimming step	used for transcript reconstruction	5304456	78.0162%	SR
C. melo	SRR1779522	passes the trimming step	used for transcript reconstruction	4633066	87.0732%	SR
C. melo	SRR1779523	passes the trimming step	used for transcript reconstruction	4777177	85.1565%	SR
C. melo	SRR1779526	passes the trimming step	used for transcript reconstruction	4247073	77.7387%	SR
C. melo	SRR1779528	passes the trimming step	used for transcript reconstruction	7197968	86.7368%	SR
C. melo	SRR1779529	passes the trimming step	not used for transcript reconstruction	21841373	85.0657%	U
C. melo	SRR1779530	passes the trimming step	used for transcript reconstruction	10387628	86.0815%	SR
C. melo	SRR1779533	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779534	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779579	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1779580	passes the trimming step	used for transcript reconstruction	9193533	85.9543%	SR
C. melo	SRR1779585	passes the trimming step	used for transcript reconstruction	8556343	83.7774%	SR
C. melo	SRR1779586	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1781507	doesn't pass the trimming step	NA	0	NA	NA
C. melo	SRR1781509	passes the trimming step	used for transcript reconstruction	9356234	87.2083%	SR
C. melo	SRR1781510	passes the trimming step	used for transcript reconstruction	9329018	84.2063%	SR
C. melo	SRR2056459	passes the trimming step	used for transcript reconstruction	3287510	62.8619%	SR
C. melo	SRR2056465	passes the trimming step	used for transcript reconstruction	5011236	68.3289%	SR
C. melo	SRR2056476	passes the trimming step	used for transcript reconstruction	3969465	78.1749%	SR
C. melo	SRR2056479	passes the trimming step	used for transcript reconstruction	4740660	77.298%	SR
C. melo	SRR2056481	passes the trimming step	used for transcript reconstruction	4040661	56.7683%	SR
C. melo	SRR2056482	passes the trimming step	used for transcript reconstruction	3008271	77.6646%	SR
C. melo	SRR2056484	passes the trimming step	used for transcript reconstruction	4922522	36.3915%	SR
C. melo	SRR2056485	passes the trimming step	used for transcript reconstruction	4326650	33.1816%	SR
C. melo	SRR2056487	passes the trimming step	used for transcript reconstruction	5114249	13.6958%	SR
C. melo	SRR2056488	passes the trimming step	used for transcript reconstruction	7130323	84.9146%	SR
C. melo	SRR2056490	passes the trimming step	used for transcript reconstruction	5906155	84.367%	SR
C. melo	SRR2056491	passes the trimming step	used for transcript reconstruction	6612527	85.186%	SR
C. melo	SRR2056493	passes the trimming step	used for transcript reconstruction	4462888	69.7971%	SR
C. melo	SRR2056495	passes the trimming step	used for transcript reconstruction	5440832	66.3877%	SR
C. melo	SRR2056496	passes the trimming step	used for transcript reconstruction	4022882	71.4335%	SR
C. melo	SRR2056498	passes the trimming step	used for transcript reconstruction	3200268	80.071%	SR
C. melo	SRR2056499	passes the trimming step	used for transcript reconstruction	6297418	79.7935%	SR
C. melo	SRR2056501	passes the trimming step	used for transcript reconstruction	5941917	83.9296%	SR
C. melo	SRR2056502	passes the trimming step	used for transcript reconstruction	3216148	21.898%	SR
C. melo	SRR2056504	passes the trimming step	used for transcript reconstruction	3435600	28.7101%	SR
C. melo	SRR2056506	passes the trimming step	used for transcript reconstruction	6387974	38.8322%	SR
C. melo	SRR2056507	passes the trimming step	used for transcript reconstruction	7325738	80.9629%	SR
C. melo	SRR2056509	passes the trimming step	used for transcript reconstruction	7592445	84.4917%	SR
C. melo	SRR2056510	passes the trimming step	used for transcript reconstruction	5134342	84.0371%	SR
C. melo	SRR2082790	passes the trimming step	not used for transcript reconstruction	19917140	86.9291%	U
C. melo	SRR2082791	passes the trimming step	not used for transcript reconstruction	19259692	86.5904%	U
C. melo	SRR2082796	passes the trimming step	not used for transcript reconstruction	19241274	84.9502%	U
C. melo	SRR2082813	passes the trimming step	not used for transcript reconstruction	21450374	83.669%	U
C. melo	SRR2082831	passes the trimming step	not used for transcript reconstruction	21550911	82.8288%	U
C. melo	SRR2082832	passes the trimming step	not used for transcript reconstruction	21094371	81.335%	U
C. melo	SRR2082865	passes the trimming step	not used for transcript reconstruction	18244006	45.9756%	U
C. melo	SRR2082935	passes the trimming step	not used for transcript reconstruction	22189914	86.5085%	U
C. melo	SRR2082943	passes the trimming step	not used for transcript reconstruction	21609189	82.3664%	U
C. melo	SRR2082953	passes the trimming step	not used for transcript reconstruction	21577787	82.1617%	U
C. melo	SRR2082958	passes the trimming step	not used for transcript reconstruction	21367534	83.0346%	U
C. melo	SRR2082965	passes the trimming step	not used for transcript reconstruction	19431974	80.9694%	U
C. melo	SRR2508879	passes the trimming step	not used for transcript reconstruction	5635631/5635631	55.6753%	IU
C. melo	SRR2508880	passes the trimming step	not used for transcript reconstruction	4389370/4389370	67.6998%	IU
C. melo	SRR2508881	passes the trimming step	not used for transcript reconstruction	12285746/12285746	63.6227%	IU
C. melo	SRR2508882	passes the trimming step	not used for transcript reconstruction	13015764/13015764	61.6131%	IU
C. melo	SRR2962681	passes the trimming step	not used for transcript reconstruction	25331243/25331243	83.3924%	IU
C. melo	SRR2962683	passes the trimming step	not used for transcript reconstruction	34708079/34708079	81.7438%	IU
C. melo	SRR2962684	passes the trimming step	not used for transcript reconstruction	25333286/25333286	80.8476%	IU
C. melo	SRR2962686	passes the trimming step	not used for transcript reconstruction	27049192/27049192	76.9266%	IU
C. melo	SRR2962687	passes the trimming step	not used for transcript reconstruction	18800792/18800792	82.7715%	IU
C. melo	SRR2962688	passes the trimming step	not used for transcript reconstruction	20201058/20201058	77.3016%	IU
C. melo	SRR2962689	passes the trimming step	not used for transcript reconstruction	30353466/30353466	78.4548%	IU
C. melo	SRR2962690	passes the trimming step	not used for transcript reconstruction	37009759/37009759	84.0989%	IU
C. melo	SRR2962691	passes the trimming step	not used for transcript reconstruction	34385999/34385999	81.4177%	IU
C. melo	SRR3199616	passes the trimming step	used for transcript reconstruction	7212815	82.3741%	SR
C. melo	SRR3199617	passes the trimming step	used for transcript reconstruction	5027660	82.2211%	SR
C. melo	SRR3199618	passes the trimming step	used for transcript reconstruction	5296457	83.324%	SR
C. melo	SRR3199619	passes the trimming step	used for transcript reconstruction	4987962	81.9495%	SR
C. melo	SRR3199620	passes the trimming step	used for transcript reconstruction	4603508	82.9029%	SR
C. melo	SRR3199621	passes the trimming step	used for transcript reconstruction	5003802	83.1454%	SR
C. melo	SRR3199622	passes the trimming step	used for transcript reconstruction	3930639	79.0493%	SR
C. melo	SRR3199623	passes the trimming step	used for transcript reconstruction	5922285	81.9763%	SR
C. melo	SRR3199624	passes the trimming step	used for transcript reconstruction	8193653	83.5187%	SR
C. melo	SRR3199625	passes the trimming step	used for transcript reconstruction	10827628	81.2772%	SR
C. melo	SRR3199626	passes the trimming step	used for transcript reconstruction	7700259	74.8763%	SR
C. melo	SRR3199627	passes the trimming step	used for transcript reconstruction	5390798	63.6092%	SR
C. melo	SRR3199628	passes the trimming step	used for transcript reconstruction	5755675	74.6278%	SR
C. melo	SRR3199629	passes the trimming step	used for transcript reconstruction	7578712	80.5145%	SR
C. melo	SRR3199630	passes the trimming step	used for transcript reconstruction	4976336	61.6138%	SR
C. melo	SRR3199631	passes the trimming step	used for transcript reconstruction	5692629	77.6465%	SR
C. melo	SRR3199632	passes the trimming step	used for transcript reconstruction	7509116	64.6351%	SR
C. melo	SRR3199633	passes the trimming step	used for transcript reconstruction	6644127	79.4474%	SR
C. melo	SRR3199635	passes the trimming step	used for transcript reconstruction	7057616	78.692%	SR
C. melo	SRR3199656	passes the trimming step	used for transcript reconstruction	8227806	78.264%	SR
C. melo	SRR3199657	passes the trimming step	used for transcript reconstruction	7811721	82.7785%	SR
C. melo	SRR3199658	passes the trimming step	used for transcript reconstruction	8370238	83.2157%	SR
C. melo	SRR3199659	passes the trimming step	used for transcript reconstruction	4841494	82.0042%	SR
C. melo	SRR3199660	passes the trimming step	used for transcript reconstruction	6335534	83.308%	SR
C. melo	SRR4279681	passes the trimming step	not used for transcript reconstruction	24066402/24066402	86.3294%	IU
C. melo	SRR4279682	passes the trimming step	not used for transcript reconstruction	21661267/21661267	83.3194%	IU
C. melo	SRR4279683	passes the trimming step	not used for transcript reconstruction	21447961/21447961	83.0495%	IU
C. melo	SRR4279684	passes the trimming step	not used for transcript reconstruction	19609474/19609474	86.6%	IU
C. melo	SRR5127921	passes the trimming step	not used for transcript reconstruction	19634994/19634994	83.574%	IU
C. melo	SRR5127926	passes the trimming step	not used for transcript reconstruction	17211321/17211321	79.2432%	IU
C. melo	SRR5128010	passes the trimming step	not used for transcript reconstruction	15942096/15942096	80.9385%	IU
C. melo	SRR5128011	passes the trimming step	not used for transcript reconstruction	18362324/18362324	82.8623%	IU
C. melo	SRR5309817	passes the trimming step	not used for transcript reconstruction	14891729	84.7931%	U
C. melo	SRR5309818	passes the trimming step	not used for transcript reconstruction	21829279	84.0923%	U
C. melo	SRR5309819	passes the trimming step	not used for transcript reconstruction	16784865	82.2012%	U
C. melo	SRR5309820	passes the trimming step	not used for transcript reconstruction	17563132	83.7928%	U
C. melo	SRR5309821	passes the trimming step	not used for transcript reconstruction	16948511	83.364%	U
C. melo	SRR5309822	passes the trimming step	not used for transcript reconstruction	9414368	83.0216%	U
C. melo	SRR5309823	passes the trimming step	not used for transcript reconstruction	18478657	85.3483%	U
C. melo	SRR5309824	passes the trimming step	not used for transcript reconstruction	13784510	85.2185%	U
C. melo	SRR5309825	passes the trimming step	not used for transcript reconstruction	16415781	85.0925%	U
C. melo	SRR5309826	passes the trimming step	not used for transcript reconstruction	16004183	85.5676%	U
C. melo	SRR5309827	passes the trimming step	not used for transcript reconstruction	16962664	85.8123%	U
C. melo	SRR5309828	passes the trimming step	not used for transcript reconstruction	13166273	85.2838%	U
C. melo	SRR5309829	passes the trimming step	not used for transcript reconstruction	17348626	84.8347%	U
C. melo	SRR5309830	passes the trimming step	not used for transcript reconstruction	14597499	83.8941%	U
C. melo	SRR5309831	passes the trimming step	not used for transcript reconstruction	18321790	83.796%	U
C. melo	SRR5309832	passes the trimming step	not used for transcript reconstruction	13798614	85.4377%	U
C. melo	SRR5309833	passes the trimming step	not used for transcript reconstruction	15598511	85.4694%	U
C. melo	SRR5309834	passes the trimming step	not used for transcript reconstruction	13373658	85.394%	U
C. melo	SRR5309835	passes the trimming step	not used for transcript reconstruction	17459862	85.3765%	U
C. melo	SRR5309836	passes the trimming step	not used for transcript reconstruction	14570935	85.3018%	U
C. melo	SRR5309837	passes the trimming step	not used for transcript reconstruction	14834173	84.3212%	U
C. melo	SRR5309838	passes the trimming step	not used for transcript reconstruction	16889793	85.7139%	U
C. melo	SRR5309839	passes the trimming step	not used for transcript reconstruction	13024464	85.6893%	U
C. melo	SRR5309840	passes the trimming step	not used for transcript reconstruction	15188283	85.8221%	U
C. melo	SRR5405098	passes the trimming step	not used for transcript reconstruction	3377057/3377057	76.2958%	IU
C. melo	SRR5405099	passes the trimming step	not used for transcript reconstruction	6247563/6247563	84.5163%	IU
C. melo	SRR5405100	passes the trimming step	used for transcript reconstruction	22619542/22619542	86.8085%	ISF
C. melo	SRR5405101	passes the trimming step	used for transcript reconstruction	19665246/19665246	85.0991%	ISF
C. melo	SRR5405102	passes the trimming step	used for transcript reconstruction	16237054/16237054	86.923%	ISF
C. melo	SRR5405103	passes the trimming step	used for transcript reconstruction	22213756/22213756	90.4136%	ISF
C. melo	SRR5405104	passes the trimming step	not used for transcript reconstruction	6412796/6412796	83.7729%	IU
C. melo	SRR5405105	passes the trimming step	not used for transcript reconstruction	4303268/4303268	82.8162%	IU
C. melo	SRR5405106	passes the trimming step	used for transcript reconstruction	7329290/7329290	48.5995%	ISF
C. melo	SRR5405107	passes the trimming step	used for transcript reconstruction	4422241/4422241	49.1306%	ISF
C. melo	SRR5405108	passes the trimming step	not used for transcript reconstruction	11064847/11064847	52.1765%	IU
C. melo	SRR5405109	passes the trimming step	not used for transcript reconstruction	8460962/8460962	68.058%	IU
C. melo	SRR5405110	passes the trimming step	used for transcript reconstruction	3730012/3730012	85.8776%	ISF
C. melo	SRR5405111	passes the trimming step	used for transcript reconstruction	6507647/6507647	43.5409%	ISF
C. melo	SRR5405112	passes the trimming step	used for transcript reconstruction	3501339/3501339	44.617%	ISF
C. melo	SRR5405113	passes the trimming step	used for transcript reconstruction	7943769/7943769	58.3025%	ISF
C. melo	SRR5405114	passes the trimming step	used for transcript reconstruction	4516500/4516500	59.6066%	ISF
C. melo	SRR5405115	passes the trimming step	used for transcript reconstruction	3810972/3810972	74.4514%	ISF
C. melo	SRR5405116	passes the trimming step	used for transcript reconstruction	6551095/6551095	38.3591%	ISF
C. melo	SRR5405117	passes the trimming step	used for transcript reconstruction	4907573/4907573	40.9183%	ISF
C. melo	SRR5465679	passes the trimming step	used for transcript reconstruction	37934661	81.8551%	SR
C. melo	SRR5465681	passes the trimming step	used for transcript reconstruction	37302683	83.0079%	SR
C. melo	SRR5465682	passes the trimming step	used for transcript reconstruction	42668646	78.3724%	SR
C. melo	SRR5465684	passes the trimming step	used for transcript reconstruction	45919968	80.3611%	SR
C. melo	SRR5465686	passes the trimming step	used for transcript reconstruction	44385734/44385734	69.198%	ISR
C. melo	SRR5465688	passes the trimming step	used for transcript reconstruction	25472594/25472594	14.1224%	ISR
C. melo	SRR5465690	passes the trimming step	used for transcript reconstruction	35036551/35036551	12.8983%	ISR
